Symbol,Date,Expiry,Option Type,StrikePrice,OptionPR,StockPR,StockPR1
NIFTY,16-Apr-19,31-Dec-20,CE,7800,2684.3,4866,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,7700,2743.3,4954.7,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,7600,2802.85,5043.4,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,7500,2863.05,5132.1,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,7400,2923.8,5220.85,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,7300,2985.1,5309.55,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8300,2399.3,4422.7,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8200,2454.95,4511.3,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8100,2511.3,4599.95,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8000,2568.3,4688.6,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,7900,2626,4777.3,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9000,2030.6,3804.1,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8900,2081.05,3892.2,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8800,2132,3980.45,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8700,2183.95,4068.75,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8600,2236.7,4157.15,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8500,2290.15,4245.6,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,8400,2344.35,4334.15,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9600,2304,3279.2,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9500,2496,3366.05,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9400,1836.7,3453.25,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9300,1884,3540.65,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9200,1932.05,3628.3,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9100,1980.9,3716.1,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10100,2550,2850.3,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10000,2600,2935.2,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9900,2331,3020.55,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9800,2160,3106.4,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,9700,2594,3192.6,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10600,2150,2435.3,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10500,2285,2516.85,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10400,2035,2599.2,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10300,2105,2682.3,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,10200,2505,2766,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,11300,1735,1891.25,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,11200,1745,1965.65,11787.15
NIFTY,16-Apr-19,31-Dec-20,CE,11100,1875,2041.25,11787.15
NIFTY,18-Apr-19,31-Dec-20,CE,11100,1875,2000.3,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11000,1875,2077.3,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10900,2010,2155.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10800,2075,2234.5,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11800,1710,1497.25,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11700,1915,1915,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11600,1990,1633.95,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11500,1980,1704.55,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11400,1700,1776.5,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12400,1330,1125.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12300,1330,1183.2,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12200,1505,1242.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12100,1565,1304.2,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12000,1527.5,1367.05,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11900,1325,1431.55,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13000,714.65,817.3,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12900,763.4,864.2,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12800,772.1,912.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12700,820.15,963.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12600,1340,1015.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,12500,1315,1069.75,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13600,621.6,573,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13500,883.95,609.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13400,788.35,647.45,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13300,768.45,687.3,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13200,737,728.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13100,677.75,772.15,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,14200,417.1,388.2,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,14100,729.25,415.2,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,14000,689.85,443.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13900,682.95,473.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13800,659.25,505.15,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,13700,684,538.25,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,4800,4010.1,7492.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,4700,3896.8,7581.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,4600,3955.65,7670.15,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5500,4159.6,6871.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5400,4087.8,6960.15,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5300,4098.1,7048.9,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5200,4015.95,7137.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5100,4016.5,7226.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5000,4019.95,7315.15,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,4900,3978.2,7403.9,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6000,3823.1,6427.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5900,3889.95,6516.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5800,3957.05,6605.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5700,4024.4,6693.9,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,5600,4091.9,6782.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6600,3428.1,5895.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6500,3493.1,5983.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6400,3558.45,6072.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6300,3624.15,6161.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6200,3690.2,6250.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6100,3756.5,6338.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7200,3046.95,5362.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7100,3109.3,5451.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7000,3172.15,5540.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6900,3235.5,5628.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6800,3299.3,5717.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,6700,3363.5,5806.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7800,2684.3,4830.15,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7700,2743.3,4918.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7600,2802.85,5007.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7500,2863.05,5096.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7400,2923.8,5185.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7300,2985.1,5273.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8300,2399.3,4386.7,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8200,2454.95,4475.35,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8100,2511.3,4564,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8000,2568.3,4652.7,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,7900,2626,4741.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8900,2081.05,3855.8,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8800,2132,3944.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8700,2183.95,4032.5,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8600,2236.7,4121,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8500,2290.15,4209.5,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,8400,2344.35,4298.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9500,2496,3328.9,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9400,1836.7,3416.25,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9300,1884,3503.8,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9200,1932.05,3591.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9100,1980.9,3679.5,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9000,2030.6,3767.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10100,2550,2811.95,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10000,2600,2897.05,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9900,2331,2982.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9800,2160,3068.65,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9700,2594,3155.1,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,9600,2304,3241.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10700,2130,2314.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10600,2150,2395.6,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10500,2285,2477.45,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10400,2035,2560.05,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10300,2105,2643.4,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,10200,2599,2599,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11300,1735,1849.85,11752.8
NIFTY,18-Apr-19,31-Dec-20,CE,11200,1745,1924.45,11752.8
NIFTY,22-Apr-19,31-Dec-20,CE,11000,1875,1972.95,-
NIFTY,22-Apr-19,31-Dec-20,CE,10900,2010,2046.8,-
NIFTY,22-Apr-19,31-Dec-20,CE,10800,2075,2121.85,-
NIFTY,22-Apr-19,31-Dec-20,CE,10700,2130,2198,-
NIFTY,22-Apr-19,31-Dec-20,CE,11800,1740,1740,-
NIFTY,22-Apr-19,31-Dec-20,CE,11700,1915,1493.3,-
NIFTY,22-Apr-19,31-Dec-20,CE,11600,1990,1557.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,11500,1980,1623.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,11400,1700,1690.3,-
NIFTY,22-Apr-19,31-Dec-20,CE,12400,1330,1087.05,-
NIFTY,22-Apr-19,31-Dec-20,CE,12300,1330,1140.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,12200,1505,1194.85,-
NIFTY,22-Apr-19,31-Dec-20,CE,12100,1565,1251.2,-
NIFTY,22-Apr-19,31-Dec-20,CE,12000,1527.5,1309.2,-
NIFTY,22-Apr-19,31-Dec-20,CE,11900,1325,1368.8,-
NIFTY,22-Apr-19,31-Dec-20,CE,13000,714.65,803.2,-
NIFTY,22-Apr-19,31-Dec-20,CE,12900,763.4,846.4,-
NIFTY,22-Apr-19,31-Dec-20,CE,12800,772.1,891.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,12700,820.15,937.75,-
NIFTY,22-Apr-19,31-Dec-20,CE,12600,1340,985.85,-
NIFTY,22-Apr-19,31-Dec-20,CE,12500,1315,1035.6,-
NIFTY,22-Apr-19,31-Dec-20,CE,13600,621.6,577.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,13500,883.95,611.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,13400,788.35,646.4,-
NIFTY,22-Apr-19,31-Dec-20,CE,13300,768.45,683.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,13200,737,721.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,13100,677.75,761.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,14200,417.1,403.9,-
NIFTY,22-Apr-19,31-Dec-20,CE,14100,729.25,429.45,-
NIFTY,22-Apr-19,31-Dec-20,CE,14000,689.85,456.3,-
NIFTY,22-Apr-19,31-Dec-20,CE,13900,682.95,484.45,-
NIFTY,22-Apr-19,31-Dec-20,CE,13800,659.25,513.95,-
NIFTY,22-Apr-19,31-Dec-20,CE,13700,684,544.9,-
NIFTY,22-Apr-19,31-Dec-20,CE,4900,3978.2,7244.45,-
NIFTY,22-Apr-19,31-Dec-20,CE,4800,4010.1,7333.2,-
NIFTY,22-Apr-19,31-Dec-20,CE,4700,3896.8,7422,-
NIFTY,22-Apr-19,31-Dec-20,CE,4600,3955.65,7510.75,-
NIFTY,22-Apr-19,31-Dec-20,CE,5400,4087.8,6800.55,-
NIFTY,22-Apr-19,31-Dec-20,CE,5300,4098.1,6889.35,-
NIFTY,22-Apr-19,31-Dec-20,CE,5200,4015.95,6978.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,5100,4016.5,7066.9,-
NIFTY,22-Apr-19,31-Dec-20,CE,5000,4019.95,7155.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,6000,3823.1,6267.9,-
NIFTY,22-Apr-19,31-Dec-20,CE,5900,3889.95,6356.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,5800,3957.05,6445.45,-
NIFTY,22-Apr-19,31-Dec-20,CE,5700,4024.4,6534.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,5600,4091.9,6623,-
NIFTY,22-Apr-19,31-Dec-20,CE,5500,4159.6,6711.8,-
NIFTY,22-Apr-19,31-Dec-20,CE,6600,3428.1,5735.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,6500,3493.1,5824,-
NIFTY,22-Apr-19,31-Dec-20,CE,6400,3558.45,5912.8,-
NIFTY,22-Apr-19,31-Dec-20,CE,6300,3624.15,6001.55,-
NIFTY,22-Apr-19,31-Dec-20,CE,6200,3690.2,6090.35,-
NIFTY,22-Apr-19,31-Dec-20,CE,6100,3756.5,6179.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,7200,3046.95,5202.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,7100,3109.3,5291.4,-
NIFTY,22-Apr-19,31-Dec-20,CE,7000,3172.15,5380.15,-
NIFTY,22-Apr-19,31-Dec-20,CE,6900,3235.5,5468.95,-
NIFTY,22-Apr-19,31-Dec-20,CE,6800,3299.3,5557.7,-
NIFTY,22-Apr-19,31-Dec-20,CE,6700,3363.5,5646.5,-
NIFTY,22-Apr-19,31-Dec-20,CE,7700,2743.3,4759.05,-
NIFTY,22-Apr-19,31-Dec-20,CE,7600,2802.85,4847.75,-
NIFTY,22-Apr-19,31-Dec-20,CE,7500,2863.05,4936.45,-
NIFTY,22-Apr-19,31-Dec-20,CE,7400,2923.8,5025.15,-
NIFTY,22-Apr-19,31-Dec-20,CE,7300,2985.1,5113.9,-
NIFTY,22-Apr-19,31-Dec-20,CE,8400,2344.35,4139.4,-
NIFTY,22-Apr-19,31-Dec-20,CE,8300,2399.3,4227.75,-
NIFTY,22-Apr-19,31-Dec-20,CE,8200,2454.95,4316.15,-
NIFTY,22-Apr-19,31-Dec-20,CE,8100,2511.3,4404.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,8000,2568.3,4493.15,-
NIFTY,22-Apr-19,31-Dec-20,CE,7900,2626,4581.75,-
NIFTY,22-Apr-19,31-Dec-20,CE,7800,2684.3,4670.4,-
NIFTY,22-Apr-19,31-Dec-20,CE,8900,2081.05,3699.7,-
NIFTY,22-Apr-19,31-Dec-20,CE,8800,2132,3787.3,-
NIFTY,22-Apr-19,31-Dec-20,CE,8700,2183.95,3875.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,8600,2236.7,3963.1,-
NIFTY,22-Apr-19,31-Dec-20,CE,8500,2290.15,4051.2,-
NIFTY,22-Apr-19,31-Dec-20,CE,9500,2496,3179.65,-
NIFTY,22-Apr-19,31-Dec-20,CE,9400,1836.7,3265.5,-
NIFTY,22-Apr-19,31-Dec-20,CE,9300,1884,3351.7,-
NIFTY,22-Apr-19,31-Dec-20,CE,9200,1932.05,3438.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,9100,1980.9,3525.15,-
NIFTY,22-Apr-19,31-Dec-20,CE,9000,2030.6,3612.3,-
NIFTY,22-Apr-19,31-Dec-20,CE,10100,2550,2675.5,-
NIFTY,22-Apr-19,31-Dec-20,CE,10000,2600,2758,-
NIFTY,22-Apr-19,31-Dec-20,CE,9900,2331,2841.2,-
NIFTY,22-Apr-19,31-Dec-20,CE,9800,2160,2925,-
NIFTY,22-Apr-19,31-Dec-20,CE,9700,2594,3009.35,-
NIFTY,22-Apr-19,31-Dec-20,CE,9600,2304,3094.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,10600,2150,2275.25,-
NIFTY,22-Apr-19,31-Dec-20,CE,10500,2285,2353.5,-
NIFTY,22-Apr-19,31-Dec-20,CE,10400,2035,2432.7,-
NIFTY,22-Apr-19,31-Dec-20,CE,10300,2105,2512.8,-
NIFTY,22-Apr-19,31-Dec-20,CE,10200,2599,2593.75,-
NIFTY,22-Apr-19,31-Dec-20,CE,11300,1735,1758.95,-
NIFTY,22-Apr-19,31-Dec-20,CE,11200,1745,1828.95,-
NIFTY,22-Apr-19,31-Dec-20,CE,11100,1875,1900.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,4900,3978.2,7228.8,-
NIFTY,23-Apr-19,31-Dec-20,CE,4800,4010.1,7317.5,-
NIFTY,23-Apr-19,31-Dec-20,CE,4700,3896.8,7406.2,-
NIFTY,23-Apr-19,31-Dec-20,CE,4600,3955.65,7494.95,-
NIFTY,23-Apr-19,31-Dec-20,CE,5500,4159.6,6696.45,-
NIFTY,23-Apr-19,31-Dec-20,CE,5400,4087.8,6785.2,-
NIFTY,23-Apr-19,31-Dec-20,CE,5300,4098.1,6873.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,5200,4015.95,6962.65,-
NIFTY,23-Apr-19,31-Dec-20,CE,5100,4016.5,7051.35,-
NIFTY,23-Apr-19,31-Dec-20,CE,5000,4019.95,7140.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,6000,3823.1,6252.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,5900,3889.95,6341.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,5800,3957.05,6430.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,5700,4024.4,6519.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,5600,4091.9,6607.75,-
NIFTY,23-Apr-19,31-Dec-20,CE,6600,3428.1,5720.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,6500,3493.1,5809.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,6400,3558.45,5898,-
NIFTY,23-Apr-19,31-Dec-20,CE,6300,3624.15,5986.75,-
NIFTY,23-Apr-19,31-Dec-20,CE,6200,3690.2,6075.45,-
NIFTY,23-Apr-19,31-Dec-20,CE,6100,3756.5,6164.15,-
NIFTY,23-Apr-19,31-Dec-20,CE,7200,3046.95,5188.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,7100,3109.3,5277,-
NIFTY,23-Apr-19,31-Dec-20,CE,7000,3172.15,5365.7,-
NIFTY,23-Apr-19,31-Dec-20,CE,6900,3235.5,5454.45,-
NIFTY,23-Apr-19,31-Dec-20,CE,6800,3299.3,5543.15,-
NIFTY,23-Apr-19,31-Dec-20,CE,6700,3363.5,5631.85,-
NIFTY,23-Apr-19,31-Dec-20,CE,7700,2743.3,4744.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,7600,2802.85,4833.55,-
NIFTY,23-Apr-19,31-Dec-20,CE,7500,2863.05,4922.25,-
NIFTY,23-Apr-19,31-Dec-20,CE,7400,2923.8,5010.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,7300,2985.1,5099.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,8300,2399.3,4213.65,-
NIFTY,23-Apr-19,31-Dec-20,CE,8200,2454.95,4302.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,8100,2511.3,4390.55,-
NIFTY,23-Apr-19,31-Dec-20,CE,8000,2568.3,4479.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,7900,2626,4567.65,-
NIFTY,23-Apr-19,31-Dec-20,CE,7800,2684.3,4656.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,9000,2030.6,3597.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,8900,2081.05,3685.15,-
NIFTY,23-Apr-19,31-Dec-20,CE,8800,2132,3772.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,8700,2183.95,3860.8,-
NIFTY,23-Apr-19,31-Dec-20,CE,8600,2236.7,3948.85,-
NIFTY,23-Apr-19,31-Dec-20,CE,8500,2290.15,4037,-
NIFTY,23-Apr-19,31-Dec-20,CE,8400,2344.35,4125.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,9500,2496,3163.8,-
NIFTY,23-Apr-19,31-Dec-20,CE,9400,1836.7,3249.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,9300,1884,3336.35,-
NIFTY,23-Apr-19,31-Dec-20,CE,9200,1932.05,3423.15,-
NIFTY,23-Apr-19,31-Dec-20,CE,9100,1980.9,3510.25,-
NIFTY,23-Apr-19,31-Dec-20,CE,10000,2600,2740.25,-
NIFTY,23-Apr-19,31-Dec-20,CE,9900,2331,2823.85,-
NIFTY,23-Apr-19,31-Dec-20,CE,9800,2160,2908.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,9700,2594,2992.85,-
NIFTY,23-Apr-19,31-Dec-20,CE,9600,2304,3078.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,10600,2150,2254.45,-
NIFTY,23-Apr-19,31-Dec-20,CE,10500,2285,2333.25,-
NIFTY,23-Apr-19,31-Dec-20,CE,10400,2035,2413,-
NIFTY,23-Apr-19,31-Dec-20,CE,10300,2105,2493.65,-
NIFTY,23-Apr-19,31-Dec-20,CE,10200,2599,2575.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,10100,2550,2657.35,-
NIFTY,23-Apr-19,31-Dec-20,CE,11200,1745,1804.8,-
NIFTY,23-Apr-19,31-Dec-20,CE,11100,1875,1876.7,-
NIFTY,23-Apr-19,31-Dec-20,CE,11000,1875,1949.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,10900,2010,2024.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,10800,2075,2099.9,-
NIFTY,23-Apr-19,31-Dec-20,CE,10700,2130,2176.65,-
NIFTY,23-Apr-19,31-Dec-20,CE,11800,1740,1403.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,11700,1915,1466.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,11600,1990,1531.4,-
NIFTY,23-Apr-19,31-Dec-20,CE,11500,1980,1597.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,11400,1700,1665.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,11300,1735,1734.2,-
NIFTY,23-Apr-19,31-Dec-20,CE,12400,1330,1058.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,12300,1330,1111.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,12200,1505,1166.3,-
NIFTY,23-Apr-19,31-Dec-20,CE,12100,1565,1222.95,-
NIFTY,23-Apr-19,31-Dec-20,CE,12000,1527.5,1281.25,-
NIFTY,23-Apr-19,31-Dec-20,CE,11900,1325,1341.2,-
NIFTY,23-Apr-19,31-Dec-20,CE,13000,714.65,774,-
NIFTY,23-Apr-19,31-Dec-20,CE,12900,763.4,817.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,12800,772.1,861.95,-
NIFTY,23-Apr-19,31-Dec-20,CE,12700,820.15,908.4,-
NIFTY,23-Apr-19,31-Dec-20,CE,12600,1340,956.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,12500,1315,1006.45,-
NIFTY,23-Apr-19,31-Dec-20,CE,13600,621.6,549.55,-
NIFTY,23-Apr-19,31-Dec-20,CE,13500,883.95,583.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,13400,788.35,618.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,13300,768.45,654.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,13200,737,692.8,-
NIFTY,23-Apr-19,31-Dec-20,CE,13100,677.75,732.6,-
NIFTY,23-Apr-19,31-Dec-20,CE,14200,417.1,379.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,14100,729.25,404.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,14000,689.85,430.4,-
NIFTY,23-Apr-19,31-Dec-20,CE,13900,682.95,458.05,-
NIFTY,23-Apr-19,31-Dec-20,CE,13800,659.25,487.1,-
NIFTY,23-Apr-19,31-Dec-20,CE,13700,684,517.6,-
NIFTY,24-Apr-19,31-Dec-20,CE,11000,1875,2113.05,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,10900,2010,2187.2,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,10800,2075,2262.4,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11800,1520,1520,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11700,1915,1629.25,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11600,1990,1694.5,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11500,1980,1760.65,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11400,1700,1828.6,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11300,1735,1897.8,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12400,1330,1213.9,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12300,1330,1268.55,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12200,1505,1324.8,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12100,1565,1382.55,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12000,1527.5,1441.85,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,11900,1580,1580,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,13000,714.65,918.6,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12900,763.4,963.95,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12800,772.1,1010.8,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12700,820.15,1059.25,11726.15
NIFTY,24-Apr-19,31-Dec-20,CE,12600,1340,1109.25,11726.15
